N,P,K,Temperature,Humidity,pH,Rainfall,Label
0.4611111111111112,0.14953271028037385,0.017751479289940836,0.8677639653595265,0.37696227050082903,0.21266203350983304,0.04526133180153233,16
0.42777777777777776,0.06542056074766356,0.02958579881656806,0.8353774892275111,0.8179756108562252,0.6159253565387808,0.055531575187879476,16
0.5277777777777778,0.2616822429906542,0.1715976331360947,0.9286249208899081,0.7662957373029988,0.9736680276733731,0.05556844157047329,16
0.5222222222222221,0.13084112149532712,0.15976331360946747,0.6669366244245355,0.6030633349826162,0.1820321315909228,0.021077866222905084,16
0.5166666666666666,0.06542056074766356,0.05325443786982248,0.9215598383042191,0.9567506361616817,0.8251337510378935,0.0018133092045115179,16
0.4444444444444445,0.24299065420560745,0.16568047337278105,0.9353146773390985,0.37217594760506223,0.8118331019808245,0.0037294651767325465,16
0.4222222222222222,0.14018691588785048,0.11834319526627221,0.6935172505530239,0.9105384657085679,0.2354120359504881,0.024484105615291046,16
0.47222222222222227,0.07476635514018692,0.03550295857988167,0.8135010398708892,0.991735074550279,0.3413728788359478,0.029419941450789452,16
0.4888888888888889,0.308411214953271,0.15384615384615383,0.8275477522897258,0.5255937653747041,0.16294913559027258,0.0375917363812929,16
0.42777777777777776,0.22429906542056072,0.05917159763313609,0.7658460725691415,0.6146965019505436,0.8238979107670985,0.018960383630931485,16
0.45,0.12149532710280375,0.10650887573964499,0.9242809360924501,0.81686080215902,0.9338893577524592,0.0,16
0.4055555555555556,0.2523364485981308,0.0769230769230769,0.7324520461862608,0.3968395193355,0.36637099391952477,0.07159155343476563,16
0.4000000000000001,0.10280373831775702,0.13609467455621302,0.8157430095632713,0.830272974758894,0.4505058078150037,0.030791187878251428,16
0.39444444444444443,0.17757009345794394,0.1715976331360947,0.8602148399572528,0.8609297616188146,0.449382076349256,0.07483575378835446,16
0.5166666666666666,0.17757009345794394,0.023668639053254448,0.8943867030493543,0.5101340171575778,0.29680299612358696,0.008966225364868963,16
0.4333333333333334,0.10280373831775702,0.08284023668639054,0.8287370388745213,0.7900015332488204,0.5651866885706924,0.024357173005797345,16
0.5166666666666666,0.07476635514018692,0.0,0.6797050815354818,0.5377136192199207,0.3022827803029855,0.026033585962606312,16
0.45555555555555555,0.2803738317757009,0.05325443786982248,0.8164427981479462,0.5647314447608619,0.30486926014543925,0.019595736962981218,16
0.43888888888888894,0.308411214953271,0.13609467455621302,0.9309960190617593,0.48994015754378384,0.5302682574736048,0.033012696424408836,16
0.4611111111111112,0.24299065420560745,0.16568047337278105,0.9361597071761477,0.7542550397401085,0.8539491671354884,0.027785023381641974,16
0.4444444444444445,0.06542056074766356,0.16568047337278105,0.8295891151909213,0.9609411750903705,0.5256249155500694,0.01905807165363388,16
0.4888888888888889,0.20560747663551404,0.017751479289940836,0.8364466359875266,0.8708893822169299,0.39702349543833027,0.023218480444555697,16
0.5222222222222221,0.13084112149532712,0.1242603550295858,0.6950590765682457,0.39300349657043954,0.8872620803211959,0.045606940360948825,16
0.41111111111111115,0.17757009345794394,0.07100591715976332,0.7372789537543459,0.6261487116534994,0.31562397574720036,0.008723844102971202,16
0.46666666666666673,0.12149532710280375,0.05917159763313609,0.8819372471845325,0.7781542446151938,0.9677582657279407,0.07540424484138097,16
0.5388888888888889,0.23364485981308408,0.11242603550295857,0.8092411566220724,0.8395641794687358,0.8016224198873296,0.07160606000267491,16
0.45,0.23364485981308408,0.011834319526627224,0.6925731276440893,0.8504405502628044,0.7762356223192908,0.07071026844509015,16
0.45,0.11214953271028039,0.1420118343195266,0.7067391114157463,0.7917735387037561,0.46711873374233703,0.0688927819468325,16
0.41111111111111115,0.15887850467289721,0.11242603550295857,0.8163284120251301,0.43292644368266203,0.21116281592058006,0.05123454377999907,16
0.48333333333333334,0.2523364485981308,0.10059171597633135,0.7422704545133977,0.5779354659357507,0.8435485769032292,0.07526818697508364,16
0.4055555555555556,0.07476635514018692,0.16568047337278105,0.8264371903107531,0.42819066280614976,0.8278527845659964,0.06310352298821285,16
0.4333333333333334,0.19626168224299068,0.10059171597633135,0.7135576653259873,0.9633481729386201,0.37916021305482706,0.06529039576958666,16
0.39444444444444443,0.23364485981308408,0.1715976331360947,0.7587422487914642,0.43440686914379406,0.25846766484287476,0.06734737875137871,16
0.42777777777777776,0.23364485981308408,0.11242603550295857,0.8527372380055723,0.697221439577447,0.5024279483713665,0.014746284480504267,16
0.42777777777777776,0.2523364485981308,0.15384615384615383,0.7743262998194725,0.9244494620499656,0.8242360171404497,0.01849577665467665,16
0.4000000000000001,0.11214953271028039,0.05917159763313609,0.9302696593277123,0.4447847793576399,0.323414191822313,0.0032751124442164173,16
0.47222222222222227,0.10280373831775702,0.16568047337278105,0.7903037758673951,0.7119528823818255,0.2048775904503013,0.028347298740350982,16
0.48333333333333334,0.14018691588785048,0.1242603550295858,0.7640538347314977,0.7387415734807514,0.8520588756843088,0.057600393289723106,16
0.5444444444444444,0.2897196261682243,0.017751479289940836,0.9223247069155099,0.4716736418460933,0.8642582864735091,0.0377572505983436,16
0.5222222222222221,0.2523364485981308,0.1420118343195266,0.8284809491834461,0.9999999999999999,0.32323773145457957,0.017573163088155833,16
0.4777777777777778,0.308411214953271,0.15384615384615383,0.7337511303767413,0.3690110827429886,0.7442968990181364,0.02439565290492604,16
0.5388888888888889,0.29906542056074764,0.0650887573964497,0.8280486240827029,0.9141712522684904,0.6788999851732715,0.047849195813168294,16
0.42777777777777776,0.04672897196261683,0.04733727810650887,0.8087839750473643,0.9733250079925624,0.4260352455403984,0.03803581130177246,16
0.4611111111111112,0.2616822429906542,0.0650887573964497,0.676397465452396,0.8323643621600044,0.790132737852159,0.028986857657456788,16
0.47222222222222227,0.1869158878504673,0.017751479289940836,0.8771832918629042,0.7084422154194476,0.8367698312617444,0.03130899937506197,16
0.45555555555555555,0.308411214953271,0.13609467455621302,0.7405612354932413,0.7216817079845722,0.7910261102085545,0.04670953711538303,16
0.43888888888888894,0.308411214953271,0.041420118343195284,0.6457646057345182,0.8680636103495596,0.7601379134722082,0.01841360957194154,16
0.5499999999999999,0.2897196261682243,0.041420118343195284,0.6402475073103372,0.6161595293413142,0.4724461423879387,0.07147613810063982,16
0.4222222222222222,0.22429906542056072,0.0,0.7341029090666574,0.9997369350609225,0.735237518125756,0.03405892884630517,16
0.5055555555555555,0.09345794392523366,0.0,0.7772622363853273,0.837125455853761,0.5683554297489921,0.021418067284218287,16
0.48333333333333334,0.20560747663551404,0.15384615384615383,0.8977951804445315,0.3796830675094556,0.541441314729475,0.06978276228230684,16
0.5444444444444444,0.2803738317757009,0.15384615384615383,0.7844986444747618,0.6698330164034736,0.25592004527656265,0.0671708329108598,16
0.5222222222222221,0.14953271028037385,0.08284023668639054,0.9330286352526366,0.42348223936534474,0.37460707524518555,0.03396784067182293,16
0.4166666666666667,0.2897196261682243,0.011834319526627224,0.7250900286440708,0.5953617633313967,0.47874439786794043,0.0657401230365973,16
0.4777777777777778,0.14018691588785048,0.0769230769230769,0.8624847030671258,0.7567364214746969,0.6104281390638671,0.04717559842863721,16
0.46666666666666673,0.2803738317757009,0.05917159763313609,0.8021241896076293,0.735060058900182,0.8202262791350317,0.05430739433116648,16
0.4888888888888889,0.308411214953271,0.04733727810650887,0.8620963739253001,0.5785627633546553,0.3352973466297613,0.05697052349159479,16
0.4611111111111112,0.11214953271028039,0.011834319526627224,0.7859910807364007,0.6243587406745453,0.3910573178257124,0.054270173816192285,16
0.4944444444444445,0.2803738317757009,0.1715976331360947,0.7257016453572614,0.994001831910821,0.9616867510610045,0.0478537679694286,16
0.4055555555555556,0.14953271028037385,0.05325443786982248,0.8765686544561827,0.4237927804694213,0.4272394756240476,0.055102587625506544,16
0.39444444444444443,0.07476635514018692,0.1420118343195266,0.8518606789650945,0.5205886516933644,0.5929749517074205,0.07500100239442925,16
0.5388888888888889,0.15887850467289721,0.17751479289940827,0.7728679391956766,0.4438497376512485,0.2859275657082858,0.05973909789471567,16
0.45555555555555555,0.08411214953271029,0.13609467455621302,0.8964345936337607,0.3815941513133373,0.8198235449931703,0.014311549456683857,16
0.4222222222222222,0.17757009345794394,0.10650887573964499,0.7259895519368632,0.6394735890449418,0.38038019628652253,0.0669174360650299,16
0.4055555555555556,0.10280373831775702,0.05917159763313609,0.8473724303223743,0.570308502237099,0.7922658230105426,0.05742162948064913,16
0.5166666666666666,0.2897196261682243,0.0769230769230769,0.8779860632868072,0.6918489177322846,0.7423003279602665,0.00020051825986965727,16
0.47222222222222227,0.21495327102803735,0.017751479289940836,0.8790454281516323,0.3761552712883947,0.5923544958142413,0.0014017027240433924,16
0.5388888888888889,0.2803738317757009,0.07100591715976332,0.8082218865136405,0.48952235606023137,0.7808515451651814,0.004353405654067402,16
0.95,0.4392523364485981,0.1420118343195266,0.7932680415913497,0.3617359401985727,0.5375362191835029,0.053154056130353164,4
0.85,0.4953271028037383,0.15976331360946747,0.76024819241013,0.45217298224095126,0.5270010884668872,0.16515986893153956,4
0.7111111111111111,0.45794392523364486,0.34911242603550297,0.7682024765324732,0.4418070851633923,0.9203844940365806,0.08563694238607096,4
0.8777777777777778,0.4766355140186916,0.3905325443786982,0.7362298245808697,0.7088764762228676,0.5911616193592881,0.14042822917803688,4
0.8999999999999999,0.2803738317757009,0.37869822485207094,0.7388780706318724,0.8267007648372825,0.42872178910303327,0.14315811493424796,4
0.7222222222222222,0.5046728971962617,0.07100591715976332,0.7518771621175172,0.473218101096489,0.5414756646900674,0.09934151146795671,4
0.8388888888888889,0.35514018691588783,0.13609467455621302,0.7564617997125705,0.42442179934520785,0.49742215755306485,0.15497789754189256,4
0.8444444444444444,0.3644859813084112,0.07100591715976332,0.768226686015893,0.4193708550240788,0.9543334307661933,0.15572558937613468,4
0.9277777777777778,0.2616822429906542,0.2544378698224852,0.7652228371094641,0.3684177240696761,0.9941204069495073,0.14670072692790898,4
0.8388888888888889,0.4953271028037383,0.3727810650887574,0.8087305823783256,0.41802596465984754,0.8016593696352354,0.09373543371419164,4
0.7222222222222222,0.308411214953271,0.22485207100591717,0.7107510859432363,0.8062220127535158,0.6993885270107147,0.09599490295548734,4
0.7999999999999999,0.4205607476635514,0.3905325443786982,0.720714420754324,0.6541821705403471,0.5045112442913655,0.09211629859527516,4
0.8666666666666667,0.2616822429906542,0.31360946745562135,0.794589366006586,0.7676054718680065,0.82533604575236,0.11065411136673924,4
0.8277777777777777,0.4392523364485981,0.21301775147928995,0.7779528888616539,0.4092750666781219,0.1781385673242104,0.06063845256742727,4
0.6944444444444444,0.32710280373831774,0.40828402366863903,0.7566296585506976,0.6053629297405239,0.6566368541902328,0.15102247467630392,4
0.8666666666666667,0.38317757009345793,0.31360946745562135,0.7220883602462421,0.7852698730214432,0.2996846257425658,0.06718836557339462,4
0.9722222222222223,0.48598130841121495,0.0769230769230769,0.7634026829839663,0.78875166640053,0.87388792096743,0.12945558514142103,4
0.9944444444444445,0.32710280373831774,0.3431952662721893,0.7186080235672402,0.48444861833925856,0.7172795021667244,0.11726760369071508,4
0.8055555555555556,0.40186915887850466,0.07100591715976332,0.7593336438903998,0.44847564890100416,0.9132832420011068,0.1547556325704203,4
0.8388888888888889,0.4392523364485981,0.13609467455621302,0.766537815600694,0.785030071761405,0.3810138027156016,0.1164969708073474,4
0.95,0.27102803738317754,0.10059171597633135,0.7720262129224432,0.835037549558238,0.5128178218176747,0.1581077643883137,4
0.7944444444444444,0.35514018691588783,0.24260355029585798,0.7985546940204046,0.6031074276684637,0.8703374193992486,0.07764294220544188,4
0.75,0.4953271028037383,0.2366863905325444,0.7011079031186654,0.5128511005198712,0.8319995037108654,0.08703419696799279,4
0.7722222222222223,0.4485981308411215,0.24852071005917162,0.7506272347640232,0.6366028927461309,0.23615773360787995,0.10671503398082437,4
0.9666666666666666,0.3177570093457944,0.30177514792899407,0.7063552666707128,0.4646357512010215,0.755892773404067,0.14378613658501893,4
0.7055555555555555,0.2803738317757009,0.39644970414201175,0.7880200804005942,0.44594268854424474,0.2340489266275101,0.05606598218004735,4
0.7944444444444444,0.2616822429906542,0.10059171597633135,0.7025181077848016,0.5290706517824737,0.27408849554735637,0.11483233313797671,4
0.6388888888888888,0.3364485981308411,0.3846153846153846,0.7225041380371745,0.4681505897726301,0.19457094503762273,0.1329776487591957,4
0.8222222222222222,0.29906542056074764,0.3076923076923077,0.8000799330036054,0.44209363039016286,0.7411798485042194,0.14556432944657793,4
0.7166666666666667,0.4205607476635514,0.28402366863905326,0.7064687710808327,0.5378951764806944,0.35850630145507334,0.16536160488679874,4
0.7222222222222222,0.2803738317757009,0.3431952662721893,0.7984289515584299,0.8134805812896012,0.4417498101436499,0.16543378450583346,4
0.75,0.411214953271028,0.3195266272189349,0.7835954534978934,0.4412324653420207,0.22492758146959457,0.12034510334582958,4
0.8888888888888888,0.4485981308411215,0.16568047337278105,0.7996019219444558,0.6084112451355721,0.4896144476054778,0.16891005403237408,4
0.9888888888888889,0.5046728971962617,0.1893491124260355,0.767480920176603,0.7473721231519743,0.2978161438798519,0.09950920196479753,4
0.8777777777777778,0.308411214953271,0.1242603550295858,0.7515988340072414,0.4693438500113296,0.42953699301429293,0.06027184886323998,4
0.7555555555555555,0.4672897196261682,0.21893491124260353,0.7230540571301342,0.624939870619859,0.43215314018702045,0.13250388881935854,4
0.8555555555555555,0.42990654205607476,0.3372781065088757,0.7024926831628607,0.6701218685067589,0.2792931642885397,0.08677977118358744,4
0.8055555555555556,0.3177570093457944,0.1242603550295858,0.7864132297291103,0.5109919757874762,0.7949221713131365,0.15458285288778478,4
0.7888888888888889,0.27102803738317754,0.26627218934911245,0.782252934876103,0.7625444447925646,0.7049921643923225,0.14128690609093786,4
0.8999999999999999,0.514018691588785,0.26627218934911245,0.8128560643251938,0.3940304353739684,0.718183840522052,0.13618584650363114,4
0.95,0.3925233644859813,0.17751479289940827,0.7411562940632911,0.8188387867377558,0.7495738530204157,0.07047025876654604,4
0.9777777777777779,0.3177570093457944,0.24852071005917162,0.8070546680240235,0.4041007022035762,0.29131363701822166,0.11997179100047574,4
0.6888888888888889,0.2616822429906542,0.18343195266272191,0.7160728648431504,0.6285890470086098,0.6371095412609968,0.1291390273382509,4
0.8333333333333334,0.34579439252336447,0.2899408284023669,0.7569696842812047,0.6443374987424906,0.3946753950318287,0.07393293513700704,4
0.6666666666666666,0.24299065420560745,0.2603550295857988,0.7818253373202267,0.7565388802579612,0.9199154877599491,0.0727189388245328,4
0.9166666666666667,0.4205607476635514,0.29585798816568043,0.814503310678906,0.7436638840126256,0.7490381188694049,0.06381429587881593,4
0.7,0.3364485981308411,0.3727810650887574,0.7028477858795491,0.7720192644888959,0.7251955551040512,0.05376487163771594,4
0.8222222222222222,0.35514018691588783,0.10650887573964499,0.7251416386284636,0.5306743863243533,0.7592391664015847,0.133793873743197,4
0.6722222222222222,0.45794392523364486,0.13609467455621302,0.7702151220812415,0.6489731576076609,0.47543502429752516,0.14661858264189054,4
0.7444444444444445,0.2803738317757009,0.22485207100591717,0.7221484527280696,0.7733766742005616,0.9263774808769398,0.09478939892267411,4
0.8722222222222222,0.3364485981308411,0.17751479289940827,0.771905182357192,0.37157331385540165,0.21647449558614573,0.07921701850322634,4
0.8888888888888888,0.5046728971962617,0.1242603550295858,0.8005818303518278,0.7800408697201489,0.8616024839912864,0.16904472845361562,4
0.85,0.3177570093457944,0.11834319526627221,0.7356881279854236,0.7129431835885889,0.6822480234786601,0.12153754380782762,4
0.95,0.40186915887850466,0.20118343195266272,0.7465384663708673,0.49085927382487726,0.7286170183334277,0.09456672887108235,4
0.9555555555555555,0.3644859813084112,0.08875739644970412,0.7465822673298438,0.7535545483700425,0.2074707723642879,0.15515181535353106,4
0.8999999999999999,0.32710280373831774,0.30177514792899407,0.7686851681920593,0.6898705345122704,0.23084741048955215,0.10065172839601642,4
0.8277777777777777,0.308411214953271,0.3846153846153846,0.7048439304610855,0.7684364589352042,0.839060396739735,0.05529743857484645,4
0.7444444444444445,0.2803738317757009,0.272189349112426,0.7128520875301002,0.5358908427077848,0.5182282278022694,0.13119036571270493,4
0.8777777777777778,0.45794392523364486,0.4023668639053254,0.7929560398801455,0.4559001070108751,0.36467055159950146,0.10962443041331048,4
0.7,0.2803738317757009,0.20118343195266272,0.7480483135994637,0.3771374760546312,0.652507784597484,0.1545999251969301,4
0.9888888888888889,0.2523364485981308,0.33136094674556205,0.7994441657884587,0.3852609647538282,0.8325550198485023,0.15081665004222805,4
0.9111111111111112,0.3925233644859813,0.24852071005917162,0.7129765299924676,0.7313319340242613,0.6895813995159246,0.0970645423446357,4
0.9444444444444444,0.34579439252336447,0.2071005917159763,0.7791417300762139,0.6061927809964593,0.3641121877170508,0.1414306273482776,4
0.7055555555555555,0.5046728971962617,0.3727810650887574,0.7405212827738418,0.6040711669141802,0.9399299204181719,0.1401028300599374,4
0.7055555555555555,0.4953271028037383,0.4023668639053254,0.7062153873148652,0.7219998492614614,0.37094456468269854,0.05459892110560684,4
0.8666666666666667,0.4485981308411215,0.29585798816568043,0.7653688571578993,0.4781483676178953,0.8469061232802211,0.07357557422715645,4
0.8555555555555555,0.24299065420560745,0.08284023668639054,0.7181523183346784,0.5889456571494517,0.5993786186289902,0.14064967370152104,4
1.0,0.4953271028037383,0.1893491124260355,0.7222897145372028,0.7366886075057334,0.9849469452052746,0.07497648608049032,4
0.9666666666666666,0.37383177570093457,0.22485207100591717,0.7079058785166111,0.4763578166429992,0.6562090722604956,0.06666192055080462,4
0.7277777777777777,0.27102803738317754,0.2781065088757396,0.7965573800410736,0.6710156428182695,0.6810958497182396,0.16512374941614677,4
0.6611111111111111,0.4485981308411215,0.3254437869822485,0.7566642674291205,0.7299862507842215,0.41101770987296127,0.06411186212310853,4
0.8555555555555555,0.27102803738317754,0.4023668639053254,0.7440174120406603,0.35748839443710445,0.2752787966968757,0.1380537487241037,4
0.9722222222222223,0.411214953271028,0.3668639053254438,0.7140403317078033,0.46491144656020233,0.5656381865368185,0.0714236933303527,4
0.8055555555555556,0.38317757009345793,0.3727810650887574,0.7434840324334399,0.8004396615724122,0.3053977712002962,0.05733672468759983,4
0.6944444444444444,0.29906542056074764,0.11834319526627221,0.7090171669305493,0.5046446674292588,0.24445935700610089,0.11013605506826339,4
0.9777777777777779,0.2897196261682243,0.2366863905325444,0.7903307412296109,0.5954801965140559,0.39790597712465403,0.12889507513707066,4
0.7277777777777777,0.3644859813084112,0.14792899408284024,0.7217907145029191,0.6690718740453343,0.31337888755804566,0.13695305326260332,4
0.8888888888888888,0.3644859813084112,0.10650887573964499,0.7519525374187973,0.724614538650908,0.5729684985726637,0.06473714218227815,4
0.9388888888888889,0.40186915887850466,0.09467455621301776,0.7452710606430292,0.689359468935495,0.9305278512744735,0.14679085799100927,4
0.7944444444444444,0.42990654205607476,0.2781065088757396,0.7537922751957803,0.6822848560614817,0.8174508148739712,0.16748227097595864,4
0.8055555555555556,0.2803738317757009,0.1893491124260355,0.7985685992013848,0.8181371645281442,0.6857418761740568,0.06373077838872832,4
0.9111111111111112,0.3177570093457944,0.15384615384615383,0.8141029673740471,0.7733843939205604,0.9959027577926125,0.13973947651287405,4
0.6444444444444444,0.40186915887850466,0.20118343195266272,0.7161129764513906,0.43619186908408275,0.2139023388988608,0.1473809386570339,4
0.9333333333333333,0.40186915887850466,0.3727810650887574,0.7011670434711513,0.5087676623107584,0.44776941286767413,0.08265903038652407,4
0.9166666666666667,0.32710280373831774,0.3431952662721893,0.7905587713921344,0.43544244427107803,0.2774721637762332,0.1441309655902499,4
0.9444444444444444,0.411214953271028,0.2544378698224852,0.8123932548355212,0.742945483163347,0.5009117158756469,0.1300622493082228,4
0.9277777777777778,0.308411214953271,0.0650887573964497,0.7387861359837481,0.6570978622305539,0.19022475193025956,0.0862396082659604,4
0.6888888888888889,0.3925233644859813,0.29585798816568043,0.7733826313085487,0.7432040628230719,0.8999214412885903,0.0921680538291811,4
0.9055555555555554,0.40186915887850466,0.0769230769230769,0.7564934197956009,0.4908064276409532,0.8679184257462278,0.09457044971610738,4
0.9166666666666667,0.40186915887850466,0.24260355029585798,0.7343142071509071,0.34295527453890756,0.8590642331381841,0.07967006031931761,4
0.9555555555555555,0.411214953271028,0.0650887573964497,0.7975811754722112,0.39452262017889184,0.16245784327012913,0.08165596503237507,4
0.8777777777777778,0.38317757009345793,0.14792899408284024,0.7814651465495214,0.4558094952154791,0.5399540461807903,0.1381084997973004,4
0.7388888888888888,0.3925233644859813,0.10650887573964499,0.718443606718813,0.6953684149153662,0.2043241784988472,0.06372982420000235,4
0.7444444444444445,0.35514018691588783,0.09467455621301776,0.801278399030069,0.4801445059679197,0.5293546994934377,0.16611563378741612,4
0.7055555555555555,0.29906542056074764,0.28402366863905326,0.7638183121175363,0.5317985278376155,0.21783282184032382,0.1423922773110079,4
0.9944444444444445,0.411214953271028,0.1420118343195266,0.7760708866530078,0.34081132614961773,0.21418531835628873,0.12668690491477225,4
0.7388888888888888,0.4485981308411215,0.1893491124260355,0.7982984857645504,0.4185751287271217,0.5117933763016189,0.06587758104216139,4
0.8166666666666667,0.27102803738317754,0.3846153846153846,0.7697081053827154,0.7549762899479822,0.514198868511796,0.10139184479947062,4
0.8111111111111111,0.40186915887850466,0.14792899408284024,0.7732964383253548,0.5341323674406684,0.9598936900232238,0.16816718439345713,4
0.7555555555555555,0.4205607476635514,0.21301775147928995,0.7085996239086693,0.4697377148262013,0.16840275774239344,0.08172780637151546,4
0.22222222222222227,0.04672897196261683,0.1242603550295858,0.8363355546322294,0.5028165007853446,0.45812258734840916,0.5533874731737921,9
0.18888888888888888,0.028037383177570097,0.15384615384615383,0.8435010284838554,0.4719229146782799,0.19176726038815883,0.5579007323045111,9
0.17222222222222222,0.0,0.15384615384615383,0.7285129829793145,0.46719586063336416,0.12710477814179044,0.5409419416895767,9
0.19444444444444448,0.028037383177570097,0.16568047337278105,0.7194757420085393,0.6707474649206157,0.5902621268468116,0.5084165374763151,9
0.2,0.01869158878504673,0.14792899408284024,0.8148930306999408,0.45230019852599973,0.08428767655590996,0.4607826609543616,9
0.2,0.009345794392523366,0.1715976331360947,0.7363810271740338,0.646234216997166,0.3428595620166093,0.46908314236852466,9
0.21111111111111114,0.028037383177570097,0.14792899408284024,0.8075410177380588,0.6377822750028344,0.5325819379264474,0.5763866525240005,9
0.2,0.04672897196261683,0.17751479289940827,0.7436283835471943,0.4689428525909952,0.08681927806768175,0.4654277003053159,9
0.18333333333333335,0.028037383177570097,0.16568047337278105,0.7822527260335738,0.44863753533895656,0.5171115075702544,0.47954951294624604,9
0.2,0.009345794392523366,0.13017751479289943,0.7920981906025285,0.6022744756432628,0.23056477283683074,0.4324958194106085,9
0.18888888888888888,0.03738317757009346,0.16568047337278105,0.7192146894485948,0.64448741057496,0.11735549191287942,0.5417235908349327,9
0.21666666666666667,0.03738317757009346,0.16568047337278105,0.7719558034992912,0.4491634004732009,0.2933807199702527,0.6565693603343408,9
0.1777777777777778,0.01869158878504673,0.17751479289940827,0.7585937250400826,0.5542477808236653,0.7623922526732281,0.5941497515192357,9
0.20555555555555555,0.009345794392523366,0.1715976331360947,0.833015374293684,0.4492915850000625,0.3189597919449001,0.5811660945359521,9
0.18333333333333335,0.03738317757009346,0.16568047337278105,0.8428472009038003,0.6521241618887468,0.2643744447070244,0.6525626790863636,9
0.16666666666666669,0.0,0.13017751479289943,0.8045650375732024,0.6034537679570927,0.4426432320915452,0.5237502245113307,9
0.21666666666666667,0.028037383177570097,0.11834319526627221,0.7084860749615259,0.5976080077281171,0.6504755826745148,0.58669840805337,9
